rid,rh13_e,rh13_c,EsufS_e,EsoilS_e,EsufS_c,EsoilS_c,q_eraS_e,q_eraS_c,P_eraS_c,P_eraS_e,dppt13_e,prev_str01,stream,prev_str02,dex_riv_pred,dex_riv_pred_SE,strahler,d_us1,d_us2,Q_us1_c,Q_us2_c,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,geometry
16254,50.2448,50.2448,23073333.6807,87370892.8223,23073333.6807,87370892.8223,62064892.5654,62064892.5654,201238663.2891,201238663.2891,13.3728,0,16298,0,10.735214102367475,2.720255109229003,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7178906.15464911, -7178697.3586262, -7178488.56260328, -7178697.3586262, -7178697.3586262, -7178906.15464911, -7179114.95067203, -7179323.74669494, -7179532.54271786, -7179741.33874077, -7179950.13476369, -7180158.9307866, -7180367.72680952, -7180576.52283243, -7180785.31885535, -7180994.11487826, -7181202.91090118, -7181411.70692409, -7181620.50294701, -7181829.29896992, -7182038.09499284, -7182246.89101575, -7182455.68703867, -7182664.48306158, -7182873.2790845, -7183082.07510741, -7183290.87113033, 
-7183499.66715324, -7183708.46317616, -7183917.25919907, -7184126.05522199, -7184126.05522199, -7183917.25919907, -7184126.05522199, -7184334.8512449, -7184543.64726782, -7184752.44329073, -7184961.23931365, -7185170.03533657, -7185378.83135948, -7185587.6273824, -7185796.42340531, -7186005.21942823, -7186214.01545114, 4949315.17412935, 4949523.97014925, 4949732.76616915, 4949941.56218905, 4950150.35820896, 4950359.15422886, 4950150.35820896, 4950359.15422886, 4950567.95024876, 4950359.15422886, 
4950359.15422886, 4950567.95024876, 4950776.74626866, 4950776.74626866, 4950985.54228856, 4951194.33830846, 4951403.13432836, 4951403.13432836, 4951194.33830846, 4951194.33830846, 4950985.54228856, 4950985.54228856, 4951194.33830846, 4951194.33830846, 4951194.33830846, 4951194.33830846, 4951194.33830846, 4951194.33830846, 4951194.33830846, 4951403.13432836, 4951611.93034826, 4951820.72636816, 4952029.52238806, 4952238.31840796, 4952447.11442786, 4952655.91044776, 4952655.91044776, 4952447.11442786, 
4952655.91044776, 4952864.70646766, 4952655.91044776, 4952655.91044776, 4952864.70646766, 4953073.50248756)"
15336,47.2567,47.2567,14372769.064,79004346.791,14372769.064,79004346.791,47992120.5352,47992120.5352,162920507.2461,162920507.2461,11.7059,0,15380,0,8.957587480860267,2.7276956953349965,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7368492.94345599, -7368701.7394789, -7368910.53550182, -7369119.33152473, -7369328.12754765, -7369536.92357056, -7369745.71959348, -7369954.51561639, -7370163.31163931, -7370372.10766222, -7370580.90368514, -7370789.69970805, -7370998.49573097, -7371207.29175388, -7371416.0877768, -7371624.88379971, -7371833.67982263, -7372042.47584554, -7372251.27186846, -7372460.06789137, -7372668.86391429, -7372877.6599372, -7373086.45596012, -7373295.25198303, -7373504.04800595, -7373712.84402886, -7373921.64005178, 
-7374130.4360747, -7374339.23209761, -7374548.02812052, -7374756.82414344, -7374965.62016635, -7375174.41618927, -7375383.21221218, -7375592.0082351, 4736134.43781095, 4736134.43781095, 4735925.64179104, 4735925.64179104, 4735925.64179104, 4736134.43781095, 4736134.43781095, 4736134.43781095, 4736134.43781095, 4735925.64179104, 4735925.64179104, 4735925.64179104, 4735716.84577114, 4735716.84577114, 4735716.84577114, 4735508.04975124, 4735508.04975124, 4735299.25373134, 4735090.45771144, 4734881.66169154, 
4734881.66169154, 4734672.86567164, 4734464.06965174, 4734464.06965174, 4734255.27363184, 4734255.27363184, 4734046.47761194, 4734046.47761194, 4733837.68159204, 4733837.68159204, 4733628.88557214, 4733628.88557214, 4733420.08955224, 4733211.29353234, 4733002.49751244)"
15050,50.3317,50.3317,21052589.5664,83594506.0352,21052589.5664,83594506.0352,57253126.8096,57253126.8096,190199482.7617,190199482.7617,13.2134,0,15094,0,10.841373561094185,2.7265063221798442,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7249479.2103944, -7249270.41437149, -7249479.2103944, -7249479.2103944, -7249479.2103944, -7249688.00641732, -7249688.00641732, -7249688.00641732, -7249479.2103944, -7249270.41437149, -7249061.61834857, -7249061.61834857, -7249061.61834857, -7248852.82232566, -7248852.82232566, -7248644.02630274, -7248435.23027983, -7248226.43425691, -7248017.638234, -7247808.84221108, -7247808.84221108, -7247808.84221108, -7247600.04618817, -7247600.04618817, -7247600.04618817, -7247600.04618817, -7247391.25016525, 
-7247391.25016525, -7247182.45414234, -7247182.45414234, -7246973.65811942, -7246764.86209651, -7246556.06607359, -7246347.27005068, -7246138.47402776, -7245929.67800485, -7245720.88198193, -7245512.08595902, -7245303.2899361, 4939501.76119403, 4939710.55721393, 4939919.35323383, 4940128.14925373, 4940336.94527363, 4940545.74129353, 4940754.53731343, 4940963.33333333, 4941172.12935323, 4941380.92537313, 4941589.72139303, 4941798.51741294, 4942007.31343284, 4942216.10945274, 4942424.90547264, 4942633.70149254, 
4942842.49751244, 4943051.29353234, 4943260.08955224, 4943468.88557214, 4943677.68159204, 4943886.47761194, 4944095.27363184, 4944304.06965174, 4944512.86567164, 4944721.66169154, 4944930.45771144, 4945139.25373134, 4945348.04975124, 4945556.84577114, 4945765.64179104, 4945974.43781095, 4946183.23383085, 4946392.02985075, 4946600.82587065, 4946600.82587065, 4946809.62189055, 4946809.62189055, 4947018.41791045)"
8294,46.8517,46.8517,25700032.0935,141514817.4609,25700032.0935,141514817.4609,88318734.9512,88318734.9512,301130491.3125,301130491.3125,13.8957,0,8301,0,10.712857417209035,2.733857005503458,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7096640.52162058, -7096849.3176435, -7097058.11366641, -7097266.90968932, -7097475.70571224, -7097684.50173515, -7097893.29775807, -7098102.09378099, -7098310.8898039, -7098519.68582682, -7098310.8898039, -7098310.8898039, -7098519.68582682, -7098519.68582682, -7098728.48184973, -7098937.27787265, -7098937.27787265, -7099146.07389556, -7099354.86991847, -7099563.66594139, -7099772.4619643, -7099981.25798722, -7100190.05401014, -7100398.85003305, -7100607.64605597, -7100816.44207888, -7101025.2381018, 
-7101234.03412471, -7101442.83014763, -7101651.62617054, -7101860.42219346, -7102069.21821637, -7102278.01423929, -7102486.8102622, -7102695.60628512, -7102904.40230803, -7102904.40230803, -7103113.19833095, -7103321.99435386, -7103321.99435386, -7103530.79037678, -7103739.58639969, -7103948.38242261, -7104157.17844552, -7104157.17844552, -7104365.97446844, -7104574.77049135, -7104783.56651427, -7104992.36253718, -7105201.1585601, -7105409.95458301, -7105618.75060593, -7105827.54662884, -7106036.34265176, 
-7106245.13867467, -7106453.93469759, -7106662.7307205, -7106871.52674342, -7107080.32276633, -7107080.32276633, -7107080.32276633, -7106871.52674342, -7106662.7307205, -7106871.52674342, -7107080.32276633, -7107289.11878925, -7107497.91481216, -7107706.71083508, -7107915.50685799, -7108124.30288091, -7108333.09890382, -7108541.89492674, -7108750.69094965, -7108959.48697257, -7109168.28299548, -7109377.0790184, -7109585.87504131, -7109794.67106423, -7110003.46708714, -7110212.26311006, -7110421.05913297, 
-7110629.85515589, -7110838.6511788, -7111047.44720172, -7111256.24322463, -7111465.03924755, -7111673.83527046, -7111882.63129338, -7112091.42731629, -7112300.22333921, -7112509.01936212, -7112717.81538504, -7112926.61140795, -7113135.40743087, -7113344.20345378, -7113552.9994767, -7113344.20345378, -7113552.9994767, 4624219.77114428, 4624010.97512438, 4623802.17910448, 4623802.17910448, 4623593.38308458, 4623593.38308458, 4623593.38308458, 4623384.58706468, 4623175.79104478, 4622966.99502488, 4622758.19900498, 
4622549.40298507, 4622340.60696517, 4622131.81094527, 4621923.01492537, 4621714.21890547, 4621505.42288557, 4621296.62686567, 4621087.83084577, 4620879.03482587, 4620879.03482587, 4620670.23880597, 4620461.44278607, 4620461.44278607, 4620252.64676617, 4620043.85074627, 4620043.85074627, 4619835.05472637, 4619835.05472637, 4619626.25870647, 4619626.25870647, 4619417.46268657, 4619417.46268657, 4619417.46268657, 4619208.66666667, 4618999.87064677, 4618791.07462687, 4618582.27860697, 4618373.48258706, 
4618164.68656716, 4617955.89054726, 4617747.09452736, 4617538.29850746, 4617329.50248756, 4617120.70646766, 4616911.91044776, 4616703.11442786, 4616703.11442786, 4616494.31840796, 4616285.52238806, 4616285.52238806, 4616076.72636816, 4615867.93034826, 4615867.93034826, 4615659.13432836, 4615659.13432836, 4615450.33830846, 4615241.54228856, 4615032.74626866, 4614823.95024876, 4614615.15422886, 4614406.35820896, 4614197.56218905, 4613988.76616915, 4613988.76616915, 4613988.76616915, 4613779.97014925, 
4613988.76616915, 4613779.97014925, 4613779.97014925, 4613571.17412935, 4613362.37810945, 4613362.37810945, 4613153.58208955, 4613153.58208955, 4613362.37810945, 4613362.37810945, 4613153.58208955, 4612944.78606965, 4612735.99004975, 4612735.99004975, 4612527.19402985, 4612527.19402985, 4612318.39800995, 4612318.39800995, 4612318.39800995, 4612109.60199005, 4611900.80597015, 4611692.00995025, 4611483.21393035, 4611483.21393035, 4611483.21393035, 4611483.21393035, 4611274.41791045, 4611274.41791045, 
4611065.62189055, 4610856.82587065, 4610648.02985075)"
12271,48.4691,48.4691,12223604.4819,73994117.7363,12223604.4819,73994117.7363,30962467.1504,30962467.1504,141184888.7539,141184888.7539,13.1177,0,12303,0,10.485498471428775,2.7121323491353824,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7155103.4080368, -7155312.20405971, -7155521.00008263, -7155729.79610554, -7155938.59212846, -7156147.38815137, -7156356.18417429, -7156564.9801972, -7156773.77622012, -7156982.57224303, -7157191.36826595, -7157400.16428886, 4721309.92039801, 4721518.71641791, 4721518.71641791, 4721518.71641791, 4721309.92039801, 4721101.12437811, 4720892.32835821, 4720683.53233831, 4720683.53233831, 4720892.32835821, 4720892.32835821, 4720892.32835821)"
18588,49.437,49.437,19561009.1704,94951714.6152,19561009.1704,94951714.6152,52642485.0693,52642485.0693,193796550.2539,193796550.2539,11.7476,0,18637,0,9.063238410742544,2.7289233025934854,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7569772.3095461, -7569981.10556902, -7569981.10556902, -7569772.3095461, -7569563.51352319, -7569354.71750028, -7569145.92147736, -7568937.12545445, -7568728.32943153, -7568519.53340862, -7568310.7373857, -7568101.94136279, -7567893.14533987, -7567684.34931695, -7567475.55329404, -7567266.75727112, -7567057.96124821, -7566849.1652253, -7566640.36920238, -7566431.57317946, -7566640.36920238, -7566640.36920238, -7566431.57317946, -7566222.77715655, -7566013.98113363, -7566013.98113363, -7566013.98113363, 
-7566013.98113363, -7566222.77715655, -7566222.77715655, -7566013.98113363, -7565805.18511072, -7565805.18511072, -7565805.18511072, -7565596.3890878, -7565387.59306489, -7565387.59306489, -7565387.59306489, -7565178.79704197, -7564970.00101906, -7564761.20499614, -7564552.40897323, -7564343.61295031, -7564343.61295031, -7564552.40897323, -7564761.20499614, -7564761.20499614, -7564761.20499614, -7564970.00101906, -7565178.79704197, -7565178.79704197, -7564970.00101906, -7564761.20499614, -7564761.20499614, 
-7564552.40897323, -7564343.61295031, -7564134.8169274, -7564134.8169274, -7563926.02090448, -7563717.22488157, -7563508.42885865, -7563299.63283574, -7563090.83681282, -7562882.04078991, -7562673.24476699, -7562464.44874408, -7562255.65272116, -7562046.85669825, -7561838.06067533, -7561629.26465242, -7561420.4686295, -7561211.67260659, -7561002.87658367, -7560794.08056076, -7560585.28453784, -7560376.48851493, -7560167.69249201, -7559958.8964691, -7559750.10044618, -7559541.30442327, -7559332.50840035, 
-7559123.71237744, -7558914.91635452, -7558706.12033161, -7558497.32430869, -7558288.52828578, 4705859.01492537, 4706067.81094527, 4706276.60696517, 4706485.40298507, 4706694.19900498, 4706694.19900498, 4706902.99502488, 4706902.99502488, 4707111.79104478, 4707111.79104478, 4707111.79104478, 4707111.79104478, 4707111.79104478, 4707111.79104478, 4707320.58706468, 4707529.38308458, 4707529.38308458, 4707738.17910448, 4707946.97512438, 4708155.77114428, 4708364.56716418, 4708573.36318408, 4708782.15920398, 
4708990.95522388, 4709199.75124378, 4709408.54726368, 4709617.34328358, 4709826.13930348, 4710034.93532338, 4710243.73134328, 4710452.52736318, 4710661.32338308, 4710870.11940299, 4711078.91542289, 4711287.71144279, 4711496.50746269, 4711705.30348259, 4711914.09950249, 4712122.89552239, 4712331.69154229, 4712540.48756219, 4712540.48756219, 4712749.28358209, 4712958.07960199, 4713166.87562189, 4713375.67164179, 4713584.46766169, 4713793.26368159, 4714002.05970149, 4714210.85572139, 4714419.65174129, 
4714628.44776119, 4714837.24378109, 4715046.039801, 4715254.8358209, 4715463.6318408, 4715672.4278607, 4715881.2238806, 4716090.0199005, 4716090.0199005, 4716298.8159204, 4716507.6119403, 4716716.4079602, 4716716.4079602, 4716716.4079602, 4716507.6119403, 4716298.8159204, 4716090.0199005, 4716090.0199005, 4716090.0199005, 4716090.0199005, 4716090.0199005, 4716090.0199005, 4716298.8159204, 4716298.8159204, 4716507.6119403, 4716716.4079602, 4716716.4079602, 4716716.4079602, 4716716.4079602, 4716925.2039801, 
4717134, 4717342.7960199, 4717551.5920398, 4717760.3880597, 4717969.1840796)"
13386,48.643,48.643,9243959.8774,55495759.6387,9243959.8774,55495759.6387,49526793.8398,49526793.8398,134130169.0117,134130169.0117,12.5281,0,13426,0,10.728243810000588,2.750144415550943,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7405032.24746612, -7405032.24746612, -7405032.24746612, -7405032.24746612, -7404823.45144321, -7404614.65542029, -7404405.85939738, 4535690.25870647, 4535481.46268657, 4535272.66666667, 4535063.87064677, 4534855.07462687, 4534646.27860697, 4534437.48258706)"
17009,46.9284,46.9284,14706535.7954,85737780.5684,14706535.7954,85737780.5684,40341221.5293,40341221.5293,164974213.1953,164974213.1953,11.928,0,17057,0,8.870116166591867,2.7368814687994725,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7523002.00041313, -7523210.79643605, -7523419.59245896, -7523628.38848188, -7523837.18450479, -7524045.98052771, -7524254.77655062, -7524463.57257354, -7524672.36859645, -7524881.16461937, -7525089.96064228, -7525298.7566652, -7525507.55268811, -7525716.34871103, -7525925.14473394, -7526133.94075686, -7526342.73677977, -7526551.53280269, -7526760.3288256, -7526969.12484852, -7527177.92087143, -7527386.71689435, -7527595.51291726, -7527804.30894018, -7528013.10496309, -7528221.90098601, -7528430.69700892, 
4559701.80099502, 4559701.80099502, 4559910.59701493, 4559910.59701493, 4559910.59701493, 4559910.59701493, 4560119.39303483, 4560119.39303483, 4560328.18905473, 4560328.18905473, 4560328.18905473, 4560328.18905473, 4560328.18905473, 4560328.18905473, 4560536.98507463, 4560536.98507463, 4560745.78109453, 4560954.57711443, 4561163.37313433, 4561163.37313433, 4560954.57711443, 4560954.57711443, 4560954.57711443, 4560954.57711443, 4560954.57711443, 4560745.78109453, 4560745.78109453)"
15736,45.9115,45.9115,20515633.1572,126448739.7539,20515633.1572,126448739.7539,60302499.3359,60302499.3359,233642327.5742,233642327.5742,14.3503,0,15780,0,9.186081698973162,2.7282755343932097,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6997462.41073593, -6997671.20675884, -6997880.00278176, -6998088.79880467, -6998297.59482759, -6998297.59482759, -6998297.59482759, -6998506.3908505, -6998715.18687342, -6998923.98289633, -6999132.77891925, -6999341.57494216, -6999550.37096508, -6999759.16698799, -6999967.96301091, -7000176.75903382, -7000385.55505674, -7000594.35107965, -7000803.14710257, -7001011.94312548, -7001220.7391484, -7001429.53517131, -7001638.33119423, -7001847.12721714, -7002055.92324006, -7002264.71926297, -7002473.51528589, 
-7002682.3113088, -7002891.10733172, -7002891.10733172, -7002891.10733172, -7002891.10733172, -7002682.3113088, -7002473.51528589, -7002264.71926297, -7002055.92324006, -7001847.12721714, -7001847.12721714, -7001638.33119423, -7001429.53517131, -7001429.53517131, -7001429.53517131, -7001638.33119423, -7001847.12721714, -7002055.92324006, -7002055.92324006, -7001847.12721714, -7001847.12721714, -7001847.12721714, -7001847.12721714, -7001638.33119423, -7001638.33119423, -7001429.53517131, -7001638.33119423, 
-7001847.12721714, -7001638.33119423, -7001429.53517131, -7001429.53517131, -7001638.33119423, -7001638.33119423, -7001847.12721714, -7002055.92324006, -7002264.71926297, -7002473.51528589, -7002682.3113088, -7002891.10733172, -7002891.10733172, -7003099.90335463, -7003308.69937755, 4865170.37810945, 4864961.58208955, 4864752.78606965, 4864543.99004975, 4864335.19402985, 4864126.39800995, 4863917.60199005, 4863708.80597015, 4863500.00995025, 4863291.21393035, 4863291.21393035, 4863291.21393035, 4863291.21393035, 
4863082.41791045, 4863291.21393035, 4863291.21393035, 4863291.21393035, 4863082.41791045, 4862873.62189055, 4862873.62189055, 4863082.41791045, 4863082.41791045, 4863291.21393035, 4863291.21393035, 4863291.21393035, 4863082.41791045, 4863082.41791045, 4862873.62189055, 4863082.41791045, 4863291.21393035, 4863500.00995025, 4863708.80597015, 4863917.60199005, 4863917.60199005, 4864126.39800995, 4864126.39800995, 4864335.19402985, 4864543.99004975, 4864752.78606965, 4864961.58208955, 4865170.37810945, 
4865379.17412935, 4865587.97014925, 4865587.97014925, 4865796.76616915, 4866005.56218905, 4866214.35820896, 4866423.15422886, 4866631.95024876, 4866840.74626866, 4867049.54228856, 4867258.33830846, 4867467.13432836, 4867675.93034826, 4867884.72636816, 4868093.52238806, 4868302.31840796, 4868511.11442786, 4868719.91044776, 4868928.70646766, 4869137.50248756, 4869346.29850746, 4869555.09452736, 4869763.89054726, 4869555.09452736, 4869346.29850746, 4869137.50248756, 4868928.70646766, 4868928.70646766
)"
8614,51.4216,51.4216,14743216.7727,91270259.2129,14743216.7727,91270259.2129,73378801.1719,73378801.1719,206073102.4258,206073102.4258,14.9303,0,8621,0,13.335470976453692,2.739332991865178,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6676751.71953839, -6676751.71953839, -6676960.51556131, -6677169.31158422, -6677169.31158422, -6677378.10760714, -6677586.90363005, -6677795.69965297, -6678004.49567588, -6678213.2916988, -6678422.08772171, -6678630.88374463, -6678630.88374463, -6678630.88374463, -6678839.67976754, -6678839.67976754, -6679048.47579046, -6679257.27181337, -6679466.06783629, -6679674.8638592, -6679883.65988212, -6680092.45590504, -6680301.25192795, -6680510.04795086, -6680718.84397378, -6680927.6399967, -6680927.6399967, 
-6680927.6399967, -6681136.43601961, -6681345.23204252, -6681554.02806544, 5069372.88557214, 5069164.08955224, 5068955.29353234, 5068746.49751244, 5068537.70149254, 5068328.90547264, 5068328.90547264, 5068120.10945274, 5068120.10945274, 5067911.31343284, 5067702.51741294, 5067493.72139303, 5067284.92537313, 5067076.12935323, 5066867.33333333, 5066658.53731343, 5066449.74129353, 5066449.74129353, 5066240.94527363, 5066032.14925373, 5065823.35323383, 5065823.35323383, 5065614.55721393, 5065614.55721393, 
5065405.76119403, 5065196.96517413, 5064988.16915423, 5064779.37313433, 5064570.57711443, 5064361.78109453, 5064152.98507463)"
16462,46.8653,46.8653,36526417.4189,222047950.8496,36526417.4189,222047950.8496,103095898.5889,103095898.5889,411561029.8906,411561029.8906,13.6608,0,16506,0,9.06788700604187,2.726793777137176,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7011869.33631707, -7011869.33631707, -7011869.33631707, -7012078.13233998, -7012286.9283629, -7012495.72438581, -7012286.9283629, -7012286.9283629, -7012495.72438581, -7012286.9283629, -7012286.9283629, -7012078.13233998, -7011869.33631707, -7011869.33631707, -7012078.13233998, -7012078.13233998, -7012078.13233998, -7012286.9283629, -7012495.72438581, -7012495.72438581, -7012495.72438581, -7012286.9283629, -7012078.13233998, -7011869.33631707, -7011660.54029415, -7011660.54029415, -7011869.33631707, 
-7011869.33631707, -7012078.13233998, -7011869.33631707, -7011869.33631707, -7011869.33631707, -7011660.54029415, -7011451.74427124, -7011242.94824832, -7011034.1522254, -7011242.94824832, -7011034.1522254, -7010825.35620249, -7010616.56017957, -7010407.76415666, -7010198.96813374, -7009990.17211083, -7009781.37608792, -7009572.580065, -7009363.78404208, -7009154.98801917, -7008946.19199625, -7008737.39597334, -7008528.59995042, -7008319.80392751, -7008111.0079046, -7008111.0079046, -7007902.21188168, 
-7007693.41585876, -7007693.41585876, -7007902.21188168, -7008111.0079046, -7008111.0079046, -7008111.0079046, -7008319.80392751, -7008319.80392751, -7008319.80392751, -7008111.0079046, -7007902.21188168, -7007693.41585876, -7007484.61983585, -7007275.82381293, -7007067.02779002, -7006858.2317671, -7006649.43574419, -7006440.63972127, -7006231.84369836, -7006023.04767544, -7005814.25165253, -7005605.45562961, -7005396.6596067, -7005187.86358378, -7004979.06756087, -7004770.27153795, -7004561.47551504, 
-7004352.67949212, -7004352.67949212, -7004352.67949212, -7004561.47551504, -7004561.47551504, -7004561.47551504, -7004561.47551504, -7004561.47551504, -7004352.67949212, -7004143.88346921, -7003935.08744629, -7003726.29142338, -7003726.29142338, -7003517.49540046, -7003517.49540046, -7003726.29142338, -7003726.29142338, 4910687.91044776, 4910479.11442786, 4910270.31840796, 4910061.52238806, 4909852.72636816, 4909643.93034826, 4909435.13432836, 4909226.33830846, 4909017.54228856, 4908808.74626866, 
4908599.95024876, 4908391.15422886, 4908182.35820896, 4907973.56218905, 4907764.76616915, 4907555.97014925, 4907347.17412935, 4907138.37810945, 4906929.58208955, 4906720.78606965, 4906511.99004975, 4906303.19402985, 4906094.39800995, 4905885.60199005, 4905676.80597015, 4905468.00995025, 4905259.21393035, 4905050.41791045, 4904841.62189055, 4904632.82587065, 4904424.02985075, 4904215.23383085, 4904006.43781095, 4903797.64179104, 4903797.64179104, 4903588.84577114, 4903380.04975124, 4903171.25373134, 
4902962.45771144, 4902753.66169154, 4902753.66169154, 4902544.86567164, 4902544.86567164, 4902544.86567164, 4902753.66169154, 4902753.66169154, 4902544.86567164, 4902336.06965174, 4902336.06965174, 4902127.27363184, 4901918.47761194, 4901709.68159204, 4901500.88557214, 4901292.08955224, 4901083.29353234, 4900874.49751244, 4900665.70149254, 4900456.90547264, 4900248.10945274, 4900039.31343284, 4899830.51741294, 4899621.72139303, 4899412.92537313, 4899204.12935323, 4898995.33333333, 4898786.53731343, 
4898577.74129353, 4898577.74129353, 4898577.74129353, 4898786.53731343, 4898786.53731343, 4898786.53731343, 4898786.53731343, 4898786.53731343, 4898786.53731343, 4898786.53731343, 4898786.53731343, 4898995.33333333, 4898995.33333333, 4899204.12935323, 4899204.12935323, 4898995.33333333, 4898786.53731343, 4898577.74129353, 4898368.94527363, 4898160.14925373, 4897951.35323383, 4897742.55721393, 4897533.76119403, 4897324.96517413, 4897324.96517413, 4897324.96517413, 4897116.16915423, 4896907.37313433, 
4896698.57711443, 4896489.78109453, 4896280.98507463, 4896072.18905473)"
9891,48.5217,48.5217,15061050.0637,100273553.4277,15061050.0637,100273553.4277,78922835.2148,78922835.2148,231783841.2734,231783841.2734,16.1967,0,9907,0,12.464289873333355,2.72604119956295,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6982220.30106313, -6982429.09708604, -6982637.89310896, -6982846.68913187, -6983055.48515479, -6983264.2811777, -6983473.07720062, -6983681.87322353, -6983890.66924645, -6984099.46526936, -6984308.26129228, -6984517.05731519, -6984725.85333811, -6984934.64936102, -6985143.44538394, -6985352.24140685, -6985561.03742977, -6985769.83345268, -6985978.6294756, -6986187.42549851, -6986396.22152143, -6986605.01754434, -6986813.81356726, -6987022.60959017, -6987231.40561309, -6987440.201636, -6987648.99765892, 
-6987857.79368183, -6988066.58970475, -6988275.38572766, -6988484.18175058, -6988692.97777349, -6988901.77379641, -6989110.56981932, -6989319.36584224, -6989528.16186515, -6989736.95788807, -6989945.75391098, -6990154.5499339, -6990363.34595681, -6990572.14197973, -6990780.93800264, -6990989.73402556, -6991198.53004847, -6991407.32607139, -6991616.1220943, -6991616.1220943, -6991824.91811722, -6992033.71414013, -6992242.51016305, -6992451.30618596, -6992660.10220888, -6992868.8982318, -6993077.69425471, 
-6993286.49027762, -6993495.28630054, -6993495.28630054, -6993495.28630054, -6993704.08232345, -6993704.08232345, 4777684.84577114, 4777684.84577114, 4777893.64179104, 4777893.64179104, 4778102.43781095, 4778102.43781095, 4778102.43781095, 4777893.64179104, 4777893.64179104, 4777893.64179104, 4778102.43781095, 4778102.43781095, 4778311.23383085, 4778520.02985075, 4778728.82587065, 4778728.82587065, 4778937.62189055, 4779146.41791045, 4779146.41791045, 4778937.62189055, 4778937.62189055, 4778728.82587065, 
4778937.62189055, 4779146.41791045, 4779146.41791045, 4779355.21393035, 4779564.00995025, 4779564.00995025, 4779564.00995025, 4779564.00995025, 4779564.00995025, 4779355.21393035, 4779355.21393035, 4779355.21393035, 4779355.21393035, 4779355.21393035, 4779564.00995025, 4779564.00995025, 4779564.00995025, 4779564.00995025, 4779564.00995025, 4779355.21393035, 4779355.21393035, 4779355.21393035, 4779564.00995025, 4779772.80597015, 4779981.60199005, 4780190.39800995, 4780190.39800995, 4780190.39800995, 
4779981.60199005, 4779772.80597015, 4779772.80597015, 4779981.60199005, 4779981.60199005, 4780190.39800995, 4780399.19402985, 4780607.99004975, 4780816.78606965, 4781025.58208955)"
17935,49.1287,49.1287,10041409.5747,52267023.5449,10041409.5747,52267023.5449,30712999.1523,30712999.1523,111311357.9297,111311357.9297,11.7952,0,17984,0,9.406485623888404,2.736304448570679,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7326733.73887298, -7326942.53489589, -7327151.33091881, -7327360.12694172, -7327568.92296464, -7327568.92296464, -7327568.92296464, -7327568.92296464, -7327360.12694172, -7327360.12694172, 4788542.23880597, 4788333.44278607, 4788333.44278607, 4788124.64676617, 4787915.85074627, 4787707.05472637, 4787498.25870647, 4787289.46268657, 4787080.66666667, 4786871.87064677)"
